index,Unnamed: 0,headline_no_site,site,time,country,bias,year
1708,22441,"Marcia Gay Harden on ""The Seasons of My Mother"": ""I didn't want her legacy to be Alzheimer's""",cbsnews.com,2018-05-02 07:00:00+00:00,USA,0.1666666666666666,2018
1709,320433,"Russell Tovey: ‘My generation had Section 28 – where being gay was wrong, dangerous, disgusting’",independent.co.uk,2020-10-27 07:00:00+00:00,UK,0.0,2020
1710,68610,Royal fury: Why Queen Mother branded Princess Diana ‘a silly girl’,express.co.uk,2019-10-11 07:00:00+00:00,UK,0.5,2019
1711,270130,Best Ever Boyfriend Commissions Portraits of His Lady as Disney Princesses,cosmopolitan.com,2015-02-22 08:00:00+00:00,India,0.3333333333333333,2015
1712,166512,Consider This Our Official Petition to Make Jourdan Dunn a Disney Princess,popsugar.com,2016-05-19 07:00:00+00:00,USA,0.1666666666666666,2016
1713,172576,Princess Diaries Star Heather Matarazzo Blog Women,refinery29.com,2018-10-19 20:54:49+00:00,USA,0.3333333333333333,2018
1714,67743,Diana In Her Own Words tapes: Former aide claims Royals said Princess was 'mentally ill',express.co.uk,2017-08-06 07:00:00+00:00,UK,0.3333333333333333,2017
1715,1303,Netflix's 'She Ra' reinvents the Princess of Power for 2018,iol.co.za,2018-11-16 08:00:00+00:00,South Africa,0.1666666666666666,2018
1716,77672,Disney's Princess Problem: Even Female Led Movies Suffer From 'Smurfette Syndrome',forbes.com,2016-01-27 08:00:00+00:00,India,0.3333333333333333,2016
1717,91133,'A lasting tribute to our mother': Princes William and Harry plan Princess Diana statue,ibtimes.co.uk,2017-12-10 08:00:00+00:00,UK,0.1666666666666666,2017
1718,1027,Princess Eugenie slims down for her upcoming wedding,iol.co.za,2018-10-10 07:00:00+00:00,South Africa,0.3333333333333333,2018
1719,217638,Princess Diana Once Tricked Oprah Winfrey Into Eating Fatty Dish While She Ate a Healthier Version,usmagazine.com,2014-03-07 08:00:00+00:00,USA,0.3333333333333333,2014
1720,186979,Cumbria shootings: young mother narrowly escaped killer Derrick Bird,telegraph.co.uk,2010-06-12 07:00:00+00:00,UK,0.1666666666666666,2010
1721,180566,Sherlock star Gemma Chan reveals how she 'stared into eyes of calm killer',standard.co.uk,2013-09-17 07:00:00+00:00,UK,0.1666666666666666,2013
1722,137546,Women make fresh claims against killer Levi Bellfield after TV drama,news.sky.com,2019-01-18 08:00:00+00:00,UK,0.1666666666666666,2019
1723,69081,PREGNANCY WARNING: Doctors are missing killer heart disease in mums to be,express.co.uk,2016-12-07 08:00:00+00:00,UK,0.3333333333333333,2016
1724,327108,"Grandmother, 89, beats coronavirus after battling killer bug alongside lung condition",mirror.co.uk,2020-04-07 07:00:00+00:00,UK,0.0,2020
1725,24875,Tracey Grissom: Battered woman or cold blooded killer?,cbsnews.com,2014-11-22 08:00:00+00:00,USA,0.1666666666666666,2014
1726,25359,Dying woman drags herself 100 yards to a road and uses last words to identify her suspected killers,chicagotribune.com,2018-02-13 08:00:00+00:00,USA,0.5,2018
1727,233380,Former Girlfriend and Sister of Chris Kyle’s Accused Killer Testify,breitbart.com,2015-02-19 08:00:00+00:00,UK,0.3333333333333333,2015
1728,598,Anni Hindocha's dad aims to keep her killer behind bars,iol.co.za,2019-05-19 07:00:00+00:00,South Africa,0.1666666666666666,2019
1729,31088,"Son forgives his mother’s 14 year old killer “with his heart,” but demands justice",chron.com,2019-01-04 08:00:00+00:00,USA,0.0,2019
1730,172705,Reese Witherspoon Destroyed This Sexist Movie Trope In Her Women Of The Year Speech,refinery29.com,2018-10-17 12:21:28+00:00,USA,0.3333333333333333,2018
1731,225509,"For women on the 2018 campaign trail, ‘sexism’ is no longer a forbidden word",washingtonpost.com,2018-09-21 07:00:00+00:00,UK,0.1666666666666666,2018
1732,38661,Woman suing Chris Brown claims she was sexually assaulted by friend,dailymail.co.uk,2018-05-09 07:00:00+00:00,India,0.3333333333333333,2018
1733,134860,CCTV suggests sexual harassment of girl on Bangalore metro,ndtv.com,2013-10-26 07:00:00+00:00,India,0.1666666666666666,2013
1734,262015,NorBlack NorWhite's new line makes a tough statement against sexual assault | Vogue,vogue.in,2018-01-12 08:00:00+00:00,India,0.0,2018
1735,375161,Nikola's Milton Accused by a Second Woman of Sexual Assault,bloomberg.com,2020-09-28 07:00:00+00:00,UK,0.1666666666666666,2020
1736,93069,Russian parliament speaker says female reporters complaining about sexual harassment should 'change their job',independent.co.uk,2018-03-07 08:00:00+00:00,UK,0.1666666666666666,2018
1737,189787,Women in advertising reveal rampant sexism and macho culture,theguardian.com,2016-08-05 07:00:00+00:00,India,0.1666666666666666,2016
1738,29785,Man sentenced for sexually abusing girl for nearly 10 years,chron.com,2013-04-01 07:00:00+00:00,USA,0.1666666666666666,2013
1739,127348,Divorced mother ABANDONS 13 year old daughter to party and sex with married men,mirror.co.uk,2016-12-05 08:00:00+00:00,UK,0.3333333333333333,2016
1740,48582,"Hyd woman, lover in 'mutton soup' after dish exposes husband's murder",deccanchronicle.com,2017-12-13 08:00:00+00:00,India,0.0,2017
1741,219392,Lady Gaga Says She’s Still ‘Very Close’ to Ex Taylor Kinney: ‘He’s Been My Lover’ for a ‘Really Long Time’,usmagazine.com,2016-10-24 07:00:00+00:00,USA,0.1666666666666666,2016
1742,365343,"Three Months After Naina Kaur Was Killed By Spurned Lover Sherkhan, Her Old Parents Are Alone And Penniless",swarajyamag.com,2020-09-11 07:00:00+00:00,India,0.1666666666666666,2020
1743,104782,"Thiruvananthapuram: Techie kills lover's daughter, mother in law | Thiruvananthapuram News",indiatimes.com,2014-04-18 07:00:00+00:00,India,0.1666666666666666,2014
1744,121163,"Mum Angharad Lovering, 38, marries 22 year old Jamaican toyboy Loric Bullock she fell in love with over...",metro.co.uk,2015-09-23 07:00:00+00:00,UK,0.3333333333333333,2015
1745,141690,"In Filmy Style, Woman Kidnaps ex Lover from His Wedding at Gunpoint",news18.com,2017-05-17 07:00:00+00:00,India,0.1666666666666666,2017
1746,249124,Watch SZA’s New “Garden” Video Featuring Donald Glover and Her Mom,pitchfork.com,2018-05-18 07:00:00+00:00,USA,0.3333333333333333,2018
1747,331021,Duffield murders: Rhys Hancock in court accused of killing his wife and her lover,news.sky.com,2020-01-03 08:00:00+00:00,UK,0.3333333333333333,2020
1748,68862,Suzie McGuire case: Husband ‘caught her with lover’,express.co.uk,2014-11-14 08:00:00+00:00,UK,0.1666666666666666,2014
1749,138697,Olympic rowing champion Helen Glover loses one of her unborn twins,news.sky.com,2018-04-10 07:00:00+00:00,UK,0.1666666666666666,2018
1750,127461,Child rapist who lured girl into sex with sweets and presents groomed her in church,mirror.co.uk,2017-04-20 07:00:00+00:00,UK,0.3333333333333333,2017
1751,182358,"Charlotte Church: Cameron's 'chauvinistic', Adele's 'not for me' and Kim Kardashian's a 't**'",telegraph.co.uk,2016-04-23 07:00:00+00:00,UK,0.0,2016
1752,184803,Boris Johnson: the woman who made Winston Churchill,telegraph.co.uk,2014-10-12 07:00:00+00:00,UK,0.1666666666666666,2014
1753,127628,Brother and sister arrested after 'having sex three times near church after watching The Notebook',mirror.co.uk,2014-08-29 07:00:00+00:00,UK,0.1666666666666666,2014
1754,111706,‘Church Basement Ladies’ tells of trials and tribulations faced by group of friends,latimes.com,2019-02-19 08:00:00+00:00,USA,0.0,2019
1755,246819,12 year old Mormon girl comes out as a lesbian in her church,mashable.com,2017-06-20 07:00:00+00:00,UK,0.3333333333333333,2017
1756,3916,Church empowers women,News24.com,2018-08-24 07:00:00+00:00,South Africa,0.1666666666666666,2018
1757,330724,Plaistow: Woman found dead in church grounds had suffered head injuries,news.sky.com,2020-03-29 07:00:00+00:00,UK,0.1666666666666666,2020
1758,101369,"Christchurch terror attack: Kerala woman among dead, husband sustains injuries",indianexpress.com,2019-03-16 07:00:00+00:00,India,0.1666666666666666,2019
1759,82651,Church of England appoints first ever female bishop Right Reverend Sarah Mullally,freepressjournal.in,2017-12-18 08:00:00+00:00,India,0.1666666666666666,2017
1760,319706,Autopsy Report Indicates Naya Rivera Called for Help as She Drowned,hollywoodreporter.com,2020-09-11 07:00:00+00:00,USA,0.1666666666666666,2020
1761,121568,What it's like to live with postpartum psychosis by mother who wanted to drown her baby,metro.co.uk,2017-07-10 07:00:00+00:00,UK,0.3333333333333333,2017
1762,98031,"Pope Francis mourns nameless drowned girl, shipwreck orphans",india.com,2016-05-28 07:00:00+00:00,India,0.0,2016
1763,30108,"Girl, 4, drowns while at birthday party in La Marque",chron.com,2014-08-19 07:00:00+00:00,USA,0.0,2014
1764,290385,This 40 Year Old Braveheart Lost His Life While Trying to Save Two Drowning Girls in Mumbai,thebetterindia.com,2016-01-11 08:00:00+00:00,India,0.1666666666666666,2016
1765,42223,Callous 911 dispatcher lectured drowning woman and told her to 'shut up' minutes before she died,dailymail.co.uk,2019-12-23 08:00:00+00:00,India,0.5,2019
1766,251789,Strong but silent: 'Game of Thrones' women drowned out by men,reuters.com,2019-05-22 07:00:00+00:00,USA,0.1666666666666666,2019
1767,124455,"Girl, 4, drowns on family holiday in Marbella",mirror.co.uk,2018-07-30 07:00:00+00:00,UK,0.0,2018
1768,346158,9 year old girl drowns trying to cross Rio Grande into US | TheHill,thehill.com,2021-03-26 07:00:00+00:00,USA,0.1666666666666666,2021
1769,72679,Woman drowns 2 week old puppy because she wasnt allowed to board plane with it,firstpost.com,2015-01-27 08:00:00+00:00,India,0.3333333333333333,2015
1770,201957,Killer who strangled girl in US now in UK after Brit campaigners fought for his deportation...,thesun.co.uk,2017-02-26 08:00:00+00:00,UK,0.1666666666666666,2017
1771,42987,Killer strangled young woman to death during sex game after meeting on night out,dailyrecord.co.uk,2018-03-12 07:00:00+00:00,UK,0.1666666666666666,2018
1772,340214,"Uttar Pradesh: Man rapes, strangles 12 year old girl in Maharajganj district, arrested",scroll.in,2020-08-30 07:00:00+00:00,India,0.1666666666666666,2020
1773,98157,"Delhi: Man takes wife to park not to surprise but, to strangle her",india.com,2017-06-18 07:00:00+00:00,India,0.3333333333333333,2017
1774,325647,He strangled and punched her... then kicked her dog's teeth out,manchestereveningnews.co.uk,2020-10-21 07:00:00+00:00,UK,0.1666666666666666,2020
1775,338137,Woman Strangled Sister's Boyfriend After Injecting Him with Meth — Then Her Sister Married Their Dad,people.com,2021-02-01 08:00:00+00:00,USA,0.5,2021
1776,310404,Girl and her lover strangle mother to death,deccanherald.com,2020-02-15 08:00:00+00:00,India,0.5,2020
1777,148902,"Nioshka Bello, woman who strangled daughter with bra and bare hands, is sentenced to life in prison",nydailynews.com,2012-06-07 07:00:00+00:00,USA,0.3333333333333333,2012
1778,5276,Horrifying reason mom strangled her son to death on Halloween,News24.com,2017-11-03 07:00:00+00:00,South Africa,0.3333333333333333,2017
1779,211773,Seven year old girl raped and strangled in Himachal Pradesh,timesofindia.com,2017-02-23 08:00:00+00:00,India,0.1666666666666666,2017
1780,51278,'Gossip Girl': Episode five recap,digitalspy.com,2011-10-25 07:00:00+00:00,UK,0.0,2011
1781,342390,Get to Know the New 'Gossip Girl' Cast,style.yahoo.com,2020-11-25 08:00:00+00:00,UK,0.0,2020
1782,305187,"Quiz: Everyone's Personality Matches A Character From ""Gossip Girls"" — Here's Yours",buzzfeed.com,2020-01-13 08:00:00+00:00,UK,0.0,2020
1783,50980,Recap   'Gossip Girl': 'Double Identity',digitalspy.com,2010-09-21 07:00:00+00:00,UK,0.0,2010
1784,167786,"Blake Lively Juggles Chanel, Gosling, and Gossip",popsugar.com,2011-01-05 08:00:00+00:00,USA,0.0,2011
1785,257947,A Celebrity Gossip Expert Explains the Summer of Taylor Swift,slate.com,2016-07-27 07:00:00+00:00,USA,0.0,2016
1786,18523,Penn Badgley thinks his creepy YOU character is a 'surreal progression' of Gossip Girl's Dan Humphrey,businessinsider.com,2019-01-25 08:00:00+00:00,India,0.0,2019
1787,283657,"Gossip Girl Is Coming Back! Here, 9 Headbands to Channel Your Inner Blair Waldorf",vogue.com,2019-07-18 07:00:00+00:00,UK,0.1666666666666666,2019
1788,241147,Sonic Youth to perform on 'Gossip Girl': a Music Mix exclusive!,ew.com,2009-08-13 07:00:00+00:00,USA,0.0,2009
1789,62625,Taylor Momsen Turns 25: How She Went From Gossip Girl Star to Hard Core Rocker,eonline.com,2018-07-26 07:00:00+00:00,USA,0.3333333333333333,2018
1790,136694,"Denied visa to travel abroad, 21 year old Punjab woman commits suicide",newindianexpress.com,2017-12-18 08:00:00+00:00,India,0.1666666666666666,2017
1791,279207,Maratha Quota: 16 Year Old Student Commits Suicide Over Reservation Issue In Ahmednagar,outlookindia.com,2018-09-11 07:00:00+00:00,India,0.0,2018
1792,258750,Pakistan Hindu Student Nimrita Kumari Raped Before Murder: Autopsy Report Shuts Claims Of Girl Committing Suicide,swarajyamag.com,2019-11-07 08:00:00+00:00,India,0.1666666666666666,2019
1793,99587,"A girl committed suicide, but it killed her parents! (Watch Video)",india.com,2014-11-29 08:00:00+00:00,India,0.3333333333333333,2014
1794,214927,"20 veterans a day committed suicide in 2014, new data show",usatoday.com,2016-07-07 07:00:00+00:00,USA,0.0,2016
1795,328992,"Unable To Join Online Classes, Kerala Schoolgirl Commits Suicide: Cops",ndtv.com,2020-06-02 07:00:00+00:00,India,0.0,2020
1796,189987,‘Don’t commit the mistake I made’: the men fighting India’s female foeticide,theguardian.com,2018-08-30 07:00:00+00:00,India,0.1666666666666666,2018
1797,247443,There's A New Cop In Town & People Are Willing To Commit Any Crime Just To Get Arrested By Her,mensxp.com,2019-07-01 07:00:00+00:00,India,0.1666666666666666,2019
1798,238664,"Woman strangles two kids, commits suicide",deccanherald.com,2016-04-05 07:00:00+00:00,India,0.1666666666666666,2016
1799,81722,Mumbai: 12 year old girl commits suicide at Govandi allegedly due to depression of upcoming examinations,freepressjournal.in,2018-03-31 07:00:00+00:00,India,0.1666666666666666,2018
1800,338185,Robert Irwin Says Pregnant Sister Bindi Took Him Calling Her 'Massive' on Live TV 'Pretty Well',people.com,2021-02-26 08:00:00+00:00,USA,0.3333333333333333,2021
1801,219814,"Anna Kendrick Gives Drunk Marie Claire Interview, Says People Think She’s Not Pretty — Read Her Confessions Here!",usmagazine.com,2014-11-11 08:00:00+00:00,USA,0.1666666666666666,2014
1802,73317,"Garry Marshall, director of Pretty Woman and Runaway Bride, dies at 81",firstpost.com,2016-07-20 07:00:00+00:00,India,0.1666666666666666,2016
1803,220496,Toddlers and Tiaras Tot Wears Pretty Woman Prostitute Costume,usmagazine.com,2011-09-09 07:00:00+00:00,USA,0.3333333333333333,2011
1804,355208,"'Pretty Woman' at 30: Writer J.F. Lawton on how the film evolved from dark drama to romantic comedy, its original unhappy ending and more",yahoo.com,2020-03-23 07:00:00+00:00,India,0.0,2020
1805,282119,We Asked the Women of ‘Pretty Mas’ About the True Essence of Trini Carnival,vice.com,2018-04-03 07:00:00+00:00,UK,0.1666666666666666,2018
1806,35288,'Pretty Woman' at 25: Misunderstood feminist classic?,cnn.com,2015-03-21 07:00:00+00:00,India,0.0,2015
1807,19230,Turns Out Emilia Clarke Is Pretty Damn Entertaining On Instagram,buzzfeed.com,2015-07-09 07:00:00+00:00,UK,0.0,2015
1808,337936,Jason Alexander Was 'Punched Many Time' After Pretty Woman | PEOPLE.com,people.com,2020-09-30 07:00:00+00:00,USA,0.1666666666666666,2020
1809,377885,Jill Biden Wows In Pretty Blue Lemon Print Dress As President Biden Picks A Flower For Her,dailycaller.com,2021-04-29 07:00:00+00:00,USA,0.1666666666666666,2021
1810,277078,Woman on the reality of being diagnosed with breast cancer at 28 years old,liverpoolecho.co.uk,2019-09-22 07:00:00+00:00,UK,0.1666666666666666,2019
1811,162767,Sandra Lee's Breast Cancer Battle: Loved Ones Provide Support as Chef Prepares for Surgery,people.com,2015-05-12 07:00:00+00:00,USA,0.0,2015
1812,104938,"She beat breast cancer, paralysis to make winning races a habit",indiatimes.com,2016-03-22 07:00:00+00:00,India,0.1666666666666666,2016
1813,92784,Gal Gadot: Wonder Woman actress responds to claims her breasts are 'too small' to play role,independent.co.uk,2015-03-22 07:00:00+00:00,UK,0.6666666666666666,2015
1814,285234,How Breast Reduction Surgery Dramatically Improved One Woman's Health,style.yahoo.com,2014-11-12 08:00:00+00:00,UK,0.0,2014
1815,101595,"Kangaroo ruptures Australian woman’s breast implants, uses her as ‘little airbag’",indianexpress.com,2016-05-31 07:00:00+00:00,India,0.1666666666666666,2016
